student_id,sex,age,famsize,Pstatus,Medu,Fedu,SS1_result_avg,SS2_result_avg,SS3_mock_result,absences,studytime,extra_tutoring,school_support,internet_access,CBT_preparation,health_status,wants_higher_education,wants_trade,CBT_outcome
1741,F,17,GT3,T,Bachelor,No schooling,43,76,Fail,4,3,yes,no,no,yes,Average,yes,no,Low
1742,F,16,LE3,T,SSCE,No schooling,56,71,Pass,4,2,yes,yes,no,yes,Good,yes,no,High
1743,F,14,GT3,T,Bachelor,Masters,49,67,Fail,7,1,no,no,no,yes,Average,yes,yes,Low
1744,M,14,GT3,T,SSCE,Masters,44,65,Pass,5,3,no,no,no,yes,Good,yes,no,High
1745,M,17,GT3,T,SSCE,No schooling,46,64,Pass,7,3,no,no,yes,no,Very Poor,yes,yes,High
1746,F,15,GT3,T,PhD,No schooling,57,69,Pass,4,3,no,no,no,yes,Good,no,yes,High
1747,M,14,LE3,T,SSCE,No schooling,42,53,Fail,3,2,yes,no,yes,yes,Average,yes,yes,Low
1748,M,17,GT3,T,Masters,No schooling,47,44,Pass,3,2,yes,yes,yes,yes,Average,yes,no,High
1749,F,16,GT3,A,PhD,SSCE,61,58,Fail,3,4,no,no,no,yes,Poor,yes,yes,Low
1750,M,15,LE3,T,No schooling,PhD,81,49,Pass,3,4,no,yes,no,yes,Good,yes,no,Low
1751,F,16,GT3,A,Bachelor,Bachelor,59,47,Pass,4,2,yes,no,no,yes,Poor,no,yes,Low
1752,M,14,LE3,A,SSCE,Bachelor,45,50,Pass,6,3,no,yes,yes,no,Poor,yes,yes,High
1753,M,17,LE3,T,No schooling,Bachelor,51,82,Pass,4,2,yes,no,yes,yes,Poor,yes,no,High
1754,M,17,LE3,T,SSCE,SSCE,55,59,Fail,11,2,no,yes,yes,yes,Very Poor,yes,no,High
1755,F,16,GT3,T,Masters,Bachelor,51,61,Pass,3,2,no,yes,no,yes,Good,no,no,High
1756,F,16,GT3,A,No schooling,Bachelor,64,45,Fail,6,1,yes,no,no,yes,Average,yes,yes,High
1757,F,17,GT3,T,Bachelor,SSCE,57,39,Fail,1,4,yes,no,no,yes,Poor,yes,yes,High
1758,F,15,GT3,A,Bachelor,Bachelor,64,49,Fail,10,2,no,no,no,yes,Average,yes,no,Low
1759,M,14,GT3,T,Masters,SSCE,51,72,Pass,4,2,yes,no,no,no,Average,yes,yes,Low
1760,F,16,LE3,T,No schooling,Masters,68,61,Fail,5,3,yes,yes,yes,yes,Average,no,no,High
1761,F,18,LE3,T,Bachelor,PhD,53,63,Pass,3,3,yes,no,no,yes,Average,yes,no,High
1762,F,14,GT3,T,Bachelor,SSCE,45,65,Pass,6,1,no,no,no,no,Average,yes,no,Low
1763,M,15,LE3,T,Bachelor,Bachelor,76,52,Pass,11,3,no,yes,no,yes,Average,yes,no,High
1764,F,16,GT3,T,Masters,No schooling,36,71,Fail,6,3,no,no,yes,yes,Good,yes,no,Low
1765,M,15,GT3,A,Masters,Bachelor,47,51,Pass,3,3,no,no,no,yes,Very Poor,yes,yes,Low
1766,M,15,GT3,T,No schooling,SSCE,48,72,Pass,2,3,no,yes,yes,yes,Very Good,no,no,High
1767,F,17,GT3,T,Bachelor,No schooling,80,62,Pass,5,2,yes,yes,no,no,Poor,yes,no,Low
1768,F,18,LE3,T,SSCE,SSCE,73,40,Pass,7,2,no,no,no,yes,Good,yes,yes,Low
1769,M,16,LE3,T,SSCE,Bachelor,69,50,Pass,3,3,yes,no,yes,yes,Average,yes,no,High
1770,M,15,GT3,T,Bachelor,No schooling,51,40,Fail,1,4,yes,no,yes,no,Average,no,no,High
1771,F,14,LE3,T,SSCE,Masters,79,69,Pass,9,2,no,no,no,yes,Good,yes,no,Low
1772,F,16,GT3,T,SSCE,No schooling,58,57,Fail,6,1,yes,yes,no,yes,Good,yes,yes,High
1773,F,17,LE3,T,PhD,Masters,64,35,Fail,6,4,no,no,no,yes,Average,no,no,Low
1774,F,16,GT3,T,No schooling,Bachelor,56,61,Fail,3,2,yes,yes,no,no,Average,yes,no,High
1775,F,15,GT3,T,Masters,SSCE,54,52,Pass,4,2,no,yes,no,no,Very Poor,yes,no,High
1776,M,15,GT3,T,Bachelor,SSCE,52,43,Fail,6,2,yes,yes,yes,yes,Very Good,yes,no,Low
1777,F,14,LE3,T,Bachelor,Bachelor,52,74,Pass,2,2,yes,no,no,no,Good,yes,yes,High
1778,M,16,LE3,T,Masters,Bachelor,61,59,Pass,7,2,yes,yes,no,no,Average,yes,yes,High
1779,M,16,GT3,T,SSCE,Bachelor,58,55,Fail,8,2,yes,no,yes,no,Good,no,no,High
1780,F,14,LE3,T,SSCE,SSCE,54,54,Fail,5,1,yes,no,yes,yes,Average,yes,no,High
1781,M,17,GT3,T,SSCE,SSCE,70,42,Fail,6,4,no,no,yes,no,Good,yes,yes,High
1782,F,16,GT3,A,SSCE,PhD,25,44,Fail,3,4,no,yes,yes,yes,Average,yes,no,High
1783,F,17,GT3,A,Masters,SSCE,60,70,Pass,6,4,yes,yes,no,no,Average,yes,no,High
1784,F,14,GT3,T,Masters,SSCE,62,53,Fail,6,4,yes,no,yes,yes,Very Poor,no,no,High
1785,F,14,LE3,T,SSCE,SSCE,66,58,Pass,5,3,yes,no,no,yes,Very Good,yes,no,High
1786,F,15,GT3,A,SSCE,Bachelor,54,37,Pass,8,2,yes,no,no,no,Good,no,no,High
1787,F,16,GT3,T,SSCE,Bachelor,57,44,Fail,7,1,no,no,yes,no,Good,no,yes,High
1788,F,17,GT3,T,No schooling,SSCE,64,64,Fail,5,1,yes,no,yes,yes,Average,no,no,High
1789,M,16,GT3,T,Bachelor,No schooling,69,61,Pass,2,2,no,yes,no,yes,Average,yes,no,Low
1790,F,15,GT3,T,SSCE,No schooling,51,75,Pass,2,2,yes,no,yes,yes,Average,yes,no,High
1791,M,14,LE3,A,Bachelor,SSCE,57,71,Pass,9,4,no,no,yes,yes,Good,yes,no,High
1792,F,17,LE3,T,No schooling,SSCE,71,55,Pass,4,2,no,no,yes,yes,Very Good,yes,no,Low
1793,F,15,GT3,T,SSCE,PhD,33,62,Fail,5,2,yes,no,yes,yes,Average,yes,no,High
1794,F,17,LE3,T,Bachelor,SSCE,48,54,Fail,11,3,no,no,yes,yes,Good,yes,no,High
1795,M,15,GT3,T,Bachelor,SSCE,69,78,Fail,3,2,no,no,yes,yes,Good,no,no,High
1796,M,17,GT3,A,PhD,Masters,65,69,Fail,3,4,no,yes,no,yes,Poor,yes,no,High
1797,F,16,LE3,T,Masters,SSCE,60,59,Pass,4,2,yes,no,yes,no,Average,yes,no,High
1798,M,15,LE3,T,SSCE,Bachelor,50,60,Pass,3,2,no,yes,no,yes,Poor,yes,no,Low
1799,M,15,GT3,T,No schooling,No schooling,46,72,Pass,6,4,no,no,yes,yes,Good,yes,no,High
1800,M,15,LE3,A,Masters,SSCE,49,63,Fail,7,3,yes,no,yes,no,Very Good,yes,yes,High
1801,F,16,GT3,T,Masters,Masters,70,73,Fail,2,2,yes,yes,no,yes,Very Good,yes,no,Low
1802,F,16,GT3,T,Masters,Bachelor,48,36,Fail,4,2,yes,yes,yes,yes,Good,yes,yes,Low
1803,M,15,GT3,T,SSCE,SSCE,56,62,Pass,3,3,yes,no,yes,yes,Average,yes,no,High
1804,M,15,GT3,T,PhD,Bachelor,47,52,Pass,5,2,no,yes,no,yes,Good,yes,no,High
1805,M,16,LE3,T,SSCE,Masters,63,75,Fail,7,4,yes,no,yes,yes,Very Good,yes,no,Low
1806,F,13,GT3,T,Bachelor,SSCE,49,73,Pass,5,4,no,yes,no,yes,Good,yes,yes,High
1807,F,16,LE3,T,Masters,SSCE,54,58,Fail,4,2,yes,yes,yes,no,Average,yes,no,High
1808,M,15,LE3,T,SSCE,PhD,38,73,Pass,5,3,yes,no,yes,yes,Very Good,yes,no,High
1809,M,14,GT3,T,Masters,SSCE,38,75,Pass,7,4,no,no,yes,no,Good,yes,yes,High
1810,M,14,GT3,T,SSCE,Bachelor,55,58,Fail,6,2,yes,no,no,yes,Very Good,yes,no,High
1811,F,14,LE3,T,PhD,Bachelor,41,82,Pass,3,4,no,no,no,yes,Very Good,no,yes,Low
1812,F,14,GT3,T,SSCE,Bachelor,76,57,Fail,6,3,no,no,no,yes,Average,yes,yes,Low
1813,M,15,GT3,T,PhD,SSCE,34,55,Fail,5,2,no,no,no,yes,Very Good,yes,no,High
1814,M,17,LE3,T,No schooling,SSCE,46,66,Pass,4,3,no,yes,no,no,Average,no,no,High
1815,M,15,LE3,T,Bachelor,Bachelor,55,54,Fail,2,2,no,yes,no,yes,Very Poor,yes,no,High
1816,F,16,GT3,T,Bachelor,SSCE,51,58,Pass,5,1,no,yes,no,yes,Good,yes,no,High
1817,M,16,GT3,A,Bachelor,SSCE,43,72,Pass,5,3,yes,no,no,yes,Average,no,yes,High
1818,F,16,GT3,T,SSCE,SSCE,45,58,Fail,5,2,no,no,yes,yes,Average,yes,no,High
1819,F,15,GT3,A,Bachelor,No schooling,45,41,Pass,3,3,no,no,no,no,Very Good,no,yes,Low
1820,M,14,LE3,T,SSCE,PhD,52,61,Pass,6,2,no,no,no,no,Very Poor,yes,yes,High
1821,M,17,GT3,T,Bachelor,SSCE,74,51,Fail,5,2,yes,yes,yes,no,Very Good,yes,no,High
1822,M,17,GT3,T,SSCE,PhD,55,66,Pass,5,3,no,no,no,yes,Poor,yes,no,High
1823,F,14,GT3,T,PhD,No schooling,66,64,Fail,6,4,no,yes,no,yes,Average,yes,no,High
1824,F,14,LE3,T,No schooling,Bachelor,60,72,Fail,5,4,yes,no,yes,yes,Average,yes,yes,High
1825,F,15,LE3,T,SSCE,SSCE,66,67,Pass,6,4,no,no,no,yes,Good,no,no,High
1826,F,15,LE3,A,SSCE,Bachelor,27,68,Pass,2,2,no,no,no,yes,Poor,yes,no,Low
1827,M,16,GT3,T,SSCE,Bachelor,51,51,Pass,12,3,no,no,no,no,Very Good,no,yes,High
1828,F,15,GT3,A,SSCE,No schooling,68,66,Pass,7,2,yes,no,yes,no,Good,yes,yes,High
1829,F,18,GT3,A,Bachelor,Masters,49,77,Fail,4,2,yes,no,yes,no,Good,no,no,Low
1830,M,17,LE3,T,Masters,SSCE,72,51,Fail,5,1,no,yes,yes,yes,Poor,yes,no,Low
1831,F,16,LE3,T,Bachelor,Bachelor,69,75,Pass,7,4,no,yes,yes,yes,Average,yes,yes,Low
1832,F,17,GT3,T,Bachelor,PhD,50,52,Fail,1,1,yes,no,no,no,Very Good,yes,yes,High
1833,F,17,GT3,A,No schooling,Masters,49,49,Fail,5,1,yes,no,no,no,Average,yes,no,High
1834,F,15,GT3,T,Bachelor,PhD,44,60,Pass,6,2,yes,no,no,no,Poor,yes,no,Low
1835,F,15,LE3,T,SSCE,SSCE,48,65,Fail,5,2,yes,no,yes,yes,Average,yes,yes,High
1836,F,16,GT3,T,Masters,No schooling,42,67,Fail,2,4,no,no,yes,no,Very Good,yes,no,Low
1837,M,16,LE3,A,SSCE,SSCE,59,48,Pass,5,2,no,yes,no,yes,Average,yes,no,High
1838,M,16,LE3,T,SSCE,SSCE,40,62,Pass,2,2,no,yes,no,yes,Average,yes,yes,High
1839,F,14,GT3,T,SSCE,Bachelor,61,51,Fail,4,2,no,no,no,no,Good,yes,no,High
1840,M,15,LE3,T,Masters,SSCE,61,43,Pass,5,2,no,yes,no,yes,Very Good,yes,yes,High
1841,M,15,LE3,A,SSCE,Bachelor,38,48,Pass,6,1,yes,no,no,yes,Very Poor,yes,no,Low
1842,M,15,GT3,T,Bachelor,SSCE,70,50,Fail,3,2,no,no,yes,yes,Poor,no,yes,Low
1843,M,17,GT3,T,SSCE,SSCE,60,63,Fail,6,2,yes,yes,no,yes,Poor,yes,no,High
1844,F,14,GT3,T,Bachelor,Bachelor,62,69,Pass,6,2,no,no,yes,yes,Very Poor,no,no,High
1845,F,16,GT3,A,Masters,SSCE,47,43,Pass,3,3,yes,no,no,yes,Average,no,no,High
1846,M,17,LE3,T,SSCE,Masters,61,61,Pass,4,4,yes,no,no,yes,Poor,yes,no,Low
1847,M,18,LE3,A,Bachelor,SSCE,66,46,Pass,4,1,yes,no,no,yes,Average,no,yes,High
1848,M,15,GT3,T,Masters,Bachelor,54,64,Pass,7,1,no,no,yes,no,Average,yes,no,High
1849,F,16,GT3,T,Bachelor,No schooling,75,51,Pass,4,3,yes,no,no,yes,Average,no,yes,High
1850,F,16,GT3,T,Bachelor,SSCE,55,47,Pass,7,2,yes,no,yes,no,Very Good,yes,no,Low
1851,M,16,LE3,A,Bachelor,Bachelor,66,65,Pass,5,2,no,no,yes,yes,Poor,yes,yes,High
1852,F,15,GT3,T,Bachelor,Masters,57,52,Pass,2,2,no,no,no,yes,Average,yes,no,Low
1853,F,16,LE3,A,SSCE,SSCE,60,54,Pass,6,4,yes,no,no,yes,Average,no,yes,High
1854,F,13,GT3,T,Masters,SSCE,38,35,Pass,5,3,yes,no,no,yes,Average,yes,yes,Low
1855,F,16,GT3,T,SSCE,SSCE,58,67,Pass,3,1,yes,no,no,no,Good,yes,no,High
1856,M,16,GT3,T,No schooling,SSCE,47,66,Fail,2,1,no,no,yes,yes,Good,yes,yes,High
1857,F,15,GT3,T,Masters,Masters,46,58,Pass,8,2,no,no,yes,no,Average,no,no,High
1858,F,18,GT3,T,SSCE,Bachelor,72,42,Fail,1,2,yes,no,yes,yes,Very Good,yes,yes,Low
1859,F,15,GT3,T,SSCE,No schooling,52,70,Fail,5,2,no,no,no,no,Good,yes,yes,High
1860,F,15,GT3,T,Bachelor,SSCE,44,51,Pass,4,3,yes,yes,yes,yes,Poor,yes,no,Low
1861,F,17,LE3,A,Masters,Bachelor,51,53,Fail,6,2,yes,no,no,yes,Poor,yes,yes,Low
1862,F,15,GT3,T,Masters,SSCE,41,81,Pass,3,2,no,yes,no,yes,Good,yes,yes,High
1863,M,15,LE3,T,PhD,Bachelor,69,50,Pass,5,2,yes,no,no,yes,Very Good,no,yes,Low
1864,F,15,GT3,T,Masters,No schooling,48,65,Pass,3,1,no,no,no,yes,Average,no,yes,Low
1865,F,16,GT3,T,No schooling,Bachelor,60,63,Pass,7,4,no,no,yes,yes,Poor,yes,yes,Low
1866,F,16,GT3,T,SSCE,SSCE,68,61,Pass,5,1,yes,no,no,yes,Very Good,no,yes,Low
1867,M,14,LE3,T,Masters,Masters,49,60,Pass,7,2,yes,no,no,no,Poor,no,yes,Low
1868,M,15,LE3,T,SSCE,SSCE,60,61,Fail,6,1,no,yes,no,no,Good,no,no,High
1869,M,15,GT3,T,Bachelor,SSCE,44,60,Fail,8,2,no,no,yes,yes,Very Poor,no,yes,Low
1870,F,15,GT3,T,Bachelor,Masters,79,57,Pass,6,4,yes,yes,yes,yes,Very Poor,yes,no,Low
1871,F,16,GT3,T,SSCE,No schooling,64,73,Pass,4,1,yes,no,no,yes,Average,yes,no,High
1872,M,16,LE3,T,Masters,SSCE,53,44,Pass,4,2,yes,no,yes,no,Good,yes,yes,High
1873,F,14,GT3,T,Bachelor,SSCE,47,68,Pass,2,1,no,no,no,yes,Poor,yes,yes,Low
1874,F,17,GT3,T,Bachelor,SSCE,53,66,Fail,2,3,yes,no,yes,yes,Good,no,yes,High
1875,F,16,LE3,T,PhD,Masters,51,64,Pass,5,3,yes,no,no,yes,Poor,yes,no,High
1876,F,17,LE3,T,Bachelor,Bachelor,74,69,Pass,2,3,no,yes,no,yes,Average,no,no,High
1877,F,16,GT3,T,SSCE,No schooling,42,57,Fail,1,2,yes,no,no,yes,Average,yes,no,Low
1878,F,17,GT3,T,Bachelor,Bachelor,56,39,Fail,4,4,yes,yes,no,yes,Good,yes,no,High
1879,M,16,GT3,T,Masters,SSCE,54,57,Pass,6,2,no,yes,no,yes,Good,yes,yes,Low
1880,F,17,GT3,T,Masters,Masters,53,48,Pass,6,2,no,no,no,yes,Very Poor,no,no,High
1881,F,16,GT3,T,Masters,SSCE,53,50,Pass,9,3,yes,yes,no,yes,Poor,yes,no,Low
1882,F,15,GT3,T,Bachelor,Bachelor,53,45,Pass,3,2,yes,yes,yes,yes,Very Good,yes,no,High
1883,F,18,LE3,T,SSCE,SSCE,63,53,Pass,9,2,yes,yes,yes,yes,Average,yes,no,Low
1884,F,16,LE3,A,Masters,SSCE,61,52,Pass,6,2,yes,no,yes,yes,Average,no,yes,High
1885,M,16,GT3,T,Masters,SSCE,59,34,Fail,11,1,no,no,yes,yes,Poor,yes,no,High
1886,F,14,GT3,T,SSCE,SSCE,24,65,Pass,5,2,no,no,no,yes,Very Good,no,no,High
1887,M,14,GT3,A,SSCE,Bachelor,57,80,Pass,2,3,no,no,no,yes,Very Good,yes,no,Low
1888,M,16,GT3,T,PhD,SSCE,38,64,Pass,7,1,no,no,no,yes,Very Poor,yes,no,Low
1889,F,16,LE3,T,Masters,PhD,61,55,Pass,2,3,no,yes,yes,no,Average,yes,no,High
1890,F,15,GT3,T,Masters,SSCE,69,57,Fail,2,4,no,yes,yes,yes,Very Good,no,no,Low
1891,M,16,LE3,T,Masters,Bachelor,45,53,Pass,5,2,no,no,no,yes,Average,yes,no,Low
1892,M,17,GT3,T,Bachelor,Masters,52,58,Pass,7,2,yes,no,no,yes,Average,yes,yes,High
1893,F,16,GT3,A,Bachelor,Bachelor,49,57,Pass,4,4,no,no,no,yes,Average,yes,no,High
1894,M,14,GT3,T,Bachelor,Masters,67,49,Pass,6,3,yes,yes,no,no,Very Poor,no,no,High
1895,F,15,GT3,T,No schooling,Masters,55,74,Pass,6,1,yes,yes,no,no,Good,yes,no,High
1896,F,15,LE3,T,Bachelor,SSCE,72,43,Pass,2,2,no,yes,no,yes,Average,yes,no,Low
1897,F,15,GT3,T,Bachelor,Bachelor,59,65,Pass,10,3,yes,no,no,yes,Average,yes,no,High
1898,M,15,LE3,T,Bachelor,SSCE,57,56,Pass,4,2,no,yes,no,no,Average,yes,no,High
1899,M,15,GT3,A,Bachelor,SSCE,55,77,Pass,4,3,no,no,yes,no,Good,yes,yes,Low
1900,F,14,GT3,A,Bachelor,SSCE,63,61,Fail,4,2,no,yes,no,yes,Good,yes,no,Low
1901,F,15,GT3,T,SSCE,Bachelor,37,54,Fail,3,3,no,no,no,yes,Average,yes,no,High
1902,M,15,GT3,A,SSCE,SSCE,55,55,Fail,3,2,yes,yes,yes,no,Very Good,yes,no,High
1903,F,13,LE3,T,SSCE,SSCE,54,58,Fail,7,3,yes,yes,yes,no,Poor,yes,yes,High
1904,M,18,GT3,T,SSCE,SSCE,62,46,Pass,7,4,no,yes,no,yes,Good,yes,no,Low
1905,F,17,LE3,T,PhD,PhD,53,50,Fail,7,2,yes,yes,no,yes,Average,no,no,Low
1906,M,15,GT3,T,SSCE,No schooling,44,40,Pass,3,3,no,yes,no,yes,Poor,yes,no,High
1907,F,16,LE3,T,SSCE,No schooling,55,48,Pass,5,2,yes,no,yes,yes,Poor,yes,yes,High
1908,M,14,LE3,T,Bachelor,SSCE,44,58,Pass,7,2,yes,yes,no,yes,Average,no,yes,High
1909,M,17,GT3,T,Bachelor,PhD,35,61,Pass,7,4,yes,yes,yes,yes,Very Good,yes,no,Low
1910,M,17,GT3,T,SSCE,PhD,62,38,Fail,4,1,no,no,no,no,Good,yes,no,High
1911,M,16,LE3,T,Masters,Bachelor,60,56,Pass,8,2,yes,no,no,yes,Good,yes,yes,Low
1912,F,17,LE3,A,Masters,Masters,59,63,Pass,8,2,yes,yes,no,yes,Very Poor,yes,no,High
1913,F,16,GT3,T,SSCE,SSCE,68,56,Pass,5,2,yes,no,yes,no,Very Good,yes,no,Low
1914,M,14,LE3,T,SSCE,PhD,48,51,Pass,10,3,yes,no,yes,yes,Average,no,no,High
1915,M,15,LE3,T,Masters,No schooling,40,53,Pass,6,2,yes,yes,yes,no,Good,yes,no,High
1916,F,16,GT3,T,Masters,No schooling,54,52,Pass,9,1,yes,no,no,no,Good,yes,no,High
1917,F,15,LE3,T,Bachelor,No schooling,51,51,Pass,8,2,no,yes,yes,yes,Poor,no,yes,High
1918,F,15,GT3,T,No schooling,Bachelor,46,59,Fail,6,2,yes,yes,yes,yes,Good,yes,yes,High
1919,M,15,GT3,T,SSCE,Bachelor,54,81,Pass,4,2,yes,no,no,no,Very Poor,yes,no,High
1920,M,15,GT3,T,Bachelor,SSCE,48,50,Pass,2,3,no,yes,no,yes,Poor,yes,no,High
1921,F,16,GT3,T,SSCE,PhD,36,54,Fail,3,2,yes,yes,yes,yes,Good,no,no,High
1922,M,14,GT3,T,SSCE,SSCE,50,57,Fail,1,2,no,no,yes,no,Poor,yes,yes,High
1923,F,15,LE3,T,Bachelor,SSCE,43,51,Pass,8,3,yes,no,no,yes,Average,yes,no,Low
1924,M,14,LE3,T,SSCE,SSCE,57,68,Pass,7,1,yes,no,no,yes,Poor,yes,no,Low
1925,F,16,GT3,T,Masters,Bachelor,48,34,Fail,5,2,yes,no,no,yes,Average,yes,no,High
1926,M,13,LE3,T,Masters,Masters,66,52,Pass,2,3,no,no,yes,yes,Very Poor,yes,no,High
1927,F,17,GT3,T,SSCE,SSCE,71,66,Pass,7,2,no,no,no,yes,Good,yes,yes,Low
1928,F,17,GT3,A,Masters,Bachelor,61,55,Pass,12,2,yes,yes,no,yes,Very Poor,yes,yes,High
1929,F,15,LE3,T,SSCE,SSCE,39,49,Fail,5,2,no,no,no,yes,Good,no,no,High
1930,M,13,GT3,T,Masters,Bachelor,70,62,Fail,3,2,yes,yes,yes,yes,Good,no,no,High
1931,F,15,GT3,T,SSCE,PhD,70,67,Fail,4,2,yes,yes,yes,no,Average,no,no,High
1932,F,15,GT3,T,No schooling,No schooling,55,60,Pass,5,4,no,no,no,yes,Very Good,yes,no,High
1933,F,14,GT3,T,Bachelor,Masters,68,49,Pass,6,2,no,no,no,yes,Poor,yes,yes,Low
1934,F,15,GT3,A,Bachelor,Bachelor,49,62,Pass,3,3,yes,yes,no,yes,Average,yes,no,High
1935,F,17,GT3,A,Masters,SSCE,36,53,Fail,3,4,yes,yes,yes,no,Poor,yes,no,Low
1936,F,16,GT3,T,SSCE,PhD,47,65,Fail,1,3,no,no,no,yes,Average,yes,yes,Low
1937,M,15,GT3,T,SSCE,SSCE,72,72,Pass,5,2,no,no,yes,yes,Very Good,yes,no,Low
1938,F,14,LE3,T,Bachelor,SSCE,40,31,Fail,2,2,yes,no,yes,no,Poor,yes,no,High
1939,F,15,LE3,T,Bachelor,SSCE,54,59,Pass,4,2,no,no,no,no,Good,yes,no,High
1940,M,15,GT3,T,SSCE,SSCE,55,40,Pass,2,3,yes,no,yes,yes,Good,yes,yes,High
1941,M,16,LE3,T,Bachelor,Masters,49,82,Fail,7,1,no,no,yes,no,Very Poor,yes,no,High
1942,M,15,LE3,T,Masters,Bachelor,50,53,Pass,3,4,no,no,no,no,Very Good,no,no,Low
1943,F,16,GT3,T,Masters,Masters,55,65,Pass,9,2,no,no,yes,no,Very Good,yes,yes,High
1944,F,17,LE3,T,PhD,SSCE,49,57,Pass,6,3,no,no,no,yes,Very Good,no,no,Low
1945,F,16,GT3,T,SSCE,No schooling,40,49,Fail,5,1,yes,no,no,yes,Average,no,yes,High
1946,F,15,GT3,T,Bachelor,No schooling,57,48,Fail,2,4,yes,no,no,yes,Poor,no,no,Low
1947,M,15,GT3,T,SSCE,SSCE,65,73,Fail,5,1,no,yes,no,yes,Average,no,no,High
1948,M,15,GT3,A,Bachelor,PhD,63,67,Fail,5,3,yes,no,no,yes,Good,yes,no,High
1949,M,17,LE3,T,Bachelor,Bachelor,46,77,Pass,8,2,yes,no,yes,yes,Average,yes,yes,Low
1950,M,15,GT3,T,PhD,SSCE,42,58,Pass,2,3,no,no,no,yes,Good,no,yes,High
1951,M,16,GT3,T,Bachelor,Masters,52,60,Fail,5,3,yes,yes,no,yes,Good,yes,no,High
1952,M,16,GT3,T,PhD,Bachelor,70,55,Pass,5,2,yes,yes,yes,yes,Poor,yes,no,High
1953,F,15,GT3,T,Masters,No schooling,61,55,Fail,6,2,yes,no,no,yes,Average,yes,no,High
1954,F,14,LE3,T,Masters,Masters,62,47,Fail,1,2,no,no,yes,yes,Very Good,yes,yes,High
1955,F,16,GT3,A,Masters,SSCE,63,58,Fail,3,2,yes,no,yes,yes,Poor,no,yes,High
1956,F,15,LE3,T,Bachelor,No schooling,59,50,Pass,9,3,yes,yes,yes,no,Average,yes,no,High
1957,F,16,GT3,T,SSCE,SSCE,56,62,Pass,6,1,no,no,yes,no,Very Poor,yes,no,Low
1958,M,15,GT3,T,SSCE,SSCE,61,59,Fail,5,2,no,yes,no,yes,Average,no,yes,High
1959,F,17,LE3,A,No schooling,SSCE,49,60,Fail,4,3,no,no,no,yes,Average,yes,yes,Low
1960,F,15,LE3,T,Bachelor,SSCE,40,74,Fail,3,2,no,no,no,yes,Very Poor,no,yes,High
1961,M,17,LE3,A,Bachelor,SSCE,62,57,Pass,11,4,yes,no,no,yes,Very Poor,no,yes,Low
1962,M,14,GT3,A,Bachelor,Bachelor,67,65,Pass,6,2,no,no,no,yes,Average,no,yes,High
1963,F,16,GT3,T,PhD,PhD,43,78,Fail,3,2,yes,yes,no,yes,Average,yes,no,High
1964,M,16,LE3,A,Masters,Bachelor,63,71,Fail,7,1,yes,no,no,yes,Very Poor,yes,no,High
1965,F,15,GT3,A,SSCE,SSCE,71,69,Fail,6,2,yes,no,yes,yes,Very Good,yes,yes,High
1966,F,16,LE3,T,SSCE,SSCE,54,54,Pass,2,2,yes,yes,no,yes,Average,yes,no,Low
1967,M,17,GT3,T,SSCE,SSCE,46,60,Fail,4,2,yes,no,no,no,Poor,yes,no,Low
1968,M,13,LE3,T,SSCE,No schooling,56,44,Pass,5,1,yes,no,no,no,Very Good,yes,no,High
1969,M,16,GT3,T,Masters,Bachelor,49,62,Fail,2,2,no,yes,no,yes,Average,yes,no,Low
1970,M,13,GT3,T,Bachelor,Bachelor,48,60,Pass,2,2,yes,no,no,no,Poor,yes,no,High
1971,M,15,GT3,T,Bachelor,Bachelor,59,58,Pass,4,1,no,yes,no,no,Very Good,yes,no,High
1972,F,17,GT3,T,Masters,Bachelor,38,68,Fail,6,3,no,no,no,no,Poor,yes,no,Low
1973,M,15,GT3,T,Masters,SSCE,40,45,Pass,4,4,no,no,no,no,Very Good,no,no,High
1974,F,14,GT3,T,SSCE,SSCE,55,74,Pass,6,4,yes,yes,yes,no,Good,yes,yes,High
1975,M,15,GT3,A,Bachelor,Bachelor,54,67,Pass,8,4,no,no,yes,yes,Average,yes,no,High
1976,F,18,GT3,T,SSCE,SSCE,58,57,Fail,7,3,no,no,no,yes,Very Poor,yes,no,High
1977,M,14,GT3,T,SSCE,SSCE,73,56,Pass,8,2,no,no,yes,no,Very Poor,yes,yes,High
1978,M,14,LE3,T,No schooling,SSCE,56,62,Pass,5,2,yes,yes,yes,yes,Poor,yes,no,High
1979,F,17,GT3,T,Bachelor,SSCE,60,73,Fail,1,2,yes,no,no,no,Very Good,yes,no,Low
1980,F,17,LE3,A,SSCE,No schooling,45,59,Pass,5,3,yes,no,no,no,Average,no,yes,High
1981,M,15,GT3,T,SSCE,Masters,62,59,Pass,5,4,yes,yes,no,yes,Very Poor,yes,no,High
1982,F,14,GT3,T,Bachelor,Masters,49,58,Pass,7,2,no,yes,no,yes,Average,yes,no,Low
1983,F,18,GT3,A,Masters,SSCE,55,75,Fail,2,2,no,no,no,yes,Poor,no,no,High
1984,F,17,LE3,A,SSCE,No schooling,53,54,Pass,6,3,yes,no,no,yes,Poor,yes,yes,High
1985,M,16,LE3,T,No schooling,Bachelor,65,57,Fail,6,2,yes,no,no,yes,Poor,yes,no,Low
1986,M,15,GT3,T,Masters,SSCE,41,72,Pass,3,2,yes,no,no,yes,Good,no,no,Low
